0 1 18000.0
0 2 9047.660892016263
0 3 25378.72600155909
0 4 4495.932576319984
5 6 400.0
6 4 0.5
4 6 100.0
4 6 200.0
3 6 100.0
4 3 2.0
4 6 2.0
3 6 23.0
5 7 400.0
7 3 12.0
4 7 10.0
7 6 10.0
4 6 20.0
0 8 621.6898006764151
0 9 714.3782984916287
0 10 268.70988772783727
0 11 499.6312810710961
0 12 694.6148745100322
0 13 2819.6550710156675
0 14 223.0
0 15 556.6785920039769
0 16 1028.0
0 17 1063.0
0 18 432.0
0 19 690.0
0 20 514.0
0 21 764.4840905167487
0 22 300.0
0 23 940.2749216200797
0 24 433.0
0 25 2093.9298007810794
0 26 344.0
0 27 285.0
0 28 909.8650248077084
0 29 360.85305389988906
0 30 113.0
0 31 291.0
0 32 695.9666600312042
0 33 484.0
0 34 345.0
0 35 2047.0
0 36 1183.0
0 37 109.0
0 38 653.0
0 39 279.0
0 40 1312.0
0 41 404.0
0 42 469.0
0 43 484.0
0 44 661.0
0 45 284.0
0 46 662.0
0 47 640.0
0 48 647.0
0 49 443.9539734158975
0 50 529.0
0 51 520.0
0 52 73.0
0 53 268.0
0 54 504.0
0 55 1004.0
0 56 1024.5236371932208
0 57 512.0
0 58 77.0
0 59 2374.169136239596
0 60 622.0
0 61 584.0
0 62 512.0
0 63 319.0
0 64 319.0
0 65 466.28815860271163
0 66 254.05244926613875
0 67 2.0
0 68 172.0
0 69 332.0
0 70 395.0
0 71 674.0
0 72 1293.0
0 73 270.0
0 74 452.0
0 75 260.0
0 76 1138.6767186376403
0 77 2480.416798020347
0 78 288.3274592095668
0 79 322.0
0 80 4552.058056821331
0 81 400.0
0 82 281.8416446596372
0 83 1627.0
0 84 93.38398563720898
0 85 296.0
0 86 393.0
0 87 481.8199192578992
0 88 142.0
0 89 62.0
0 90 203.0
0 91 252.0
0 92 249.0
0 93 646.0
0 94 392.0
0 95 473.2140226985728
0 96 465.0
0 97 455.0
0 98 407.0
0 99 380.0
0 100 1589.4635872541473
0 101 592.0857691528959
0 102 644.244815008126
0 103 300.0
0 104 297.0
0 105 331.0
0 106 306.0
0 107 223.96410385570758
0 108 324.0
0 109 480.0
0 110 321.0
0 111 471.0
0 112 316.0
0 113 315.0
0 114 517.0
0 115 416.0
0 116 384.0
0 117 373.0
0 118 386.0
0 119 319.0
0 120 321.0
0 121 447.0
0 122 426.0
0 123 316.0
0 124 144.0
0 125 319.0
0 126 94.0
0 127 326.0
0 128 394.71562706195436
0 129 342.0
0 130 510.86689094680037
0 131 536.1985136982067
0 132 402.0
0 133 325.0
0 134 319.0
0 135 344.0
0 136 395.0
0 137 316.0
0 138 324.0
0 139 316.0
0 140 327.0
0 141 353.0
0 142 382.0
0 143 316.0
0 144 376.0
0 145 316.0
0 146 335.0
0 147 319.0
0 148 324.0
0 149 321.0
0 150 305.0
0 151 464.0
0 152 319.0
0 153 726.0
0 154 486.0
0 155 316.0
0 156 335.0
0 157 1385.0
0 158 723.0
0 159 785.0
0 160 424.0
0 161 281.0
0 162 334.0
0 163 316.0
0 164 292.0
0 165 338.0
0 166 821.0
0 167 316.0
0 168 413.0
0 169 316.0
0 170 316.0
0 171 316.0
0 172 339.0
0 173 286.0
0 174 2139.244225598929
0 175 359.81193694940384
0 176 406.0
0 177 423.0
0 178 290.0
0 179 169.0
0 180 435.16793150193115
0 181 316.0
0 182 1257304.460581328
0 183 645.0
0 184 316.0
0 185 316.0
0 186 380.0
0 187 650.0
0 188 1045.0
0 189 331.0
0 190 407.0
0 191 243.0
0 192 498.0
0 193 364.0
0 194 317.0
0 195 270.0
0 196 381.0
0 197 545.0
0 198 211.79464112279652
0 199 430.0
0 200 711.421230297239
0 201 871.0
0 202 410.0
0 203 480.0
0 204 50.0
0 205 450.0
0 206 460.0
0 207 321.0
0 208 324.0
0 209 274.0
0 210 328.0
0 211 292.0
0 212 157.0
0 213 152.0
0 214 324.0
0 215 510.0
0 216 117.0
0 217 313.0
0 218 324.0
0 219 350.0
0 220 323.0
0 221 609.0
0 222 189.9608763222015
0 223 131.0
0 224 322.0
0 225 352.0
0 226 781.0
0 227 491.8336353793419
0 228 343.0
0 229 345.0
0 230 264.0
0 231 10632.0
0 232 206.6704235331596
0 233 290.0
0 234 327.0
0 235 557.0
0 236 214.41104673807658
0 237 705.0
0 238 1522.0
0 239 570.0
0 240 345.0
0 241 314.0
0 242 623.8012350354197
0 243 712.0
0 244 320.0
0 245 330.0
0 246 272.0
0 247 330.0
0 248 330.0
0 249 330.0
0 250 329.0
0 251 527.7663325780221
0 252 330.0
0 253 330.0
0 254 336.0
0 255 320.0
0 256 276.0
0 257 645.0
0 258 324.0
0 259 334.0
0 260 316.0
0 261 334.0
0 262 796.0
0 263 354.0
0 264 359.0
0 265 334.0
0 266 416.0
0 267 424.0
0 268 518.0
0 269 175.0
0 270 159.26030661835352
0 271 1234.0
0 272 735.0191854016397
0 273 443.0
0 274 542.0
0 275 461.0
0 276 299.0
0 277 642.0
0 278 2224.7052760002416
0 279 615.0
0 280 339.0
0 281 607.0
0 282 385.0
0 283 442.0
0 284 429.0
0 285 319.0
0 286 738.0
0 287 432.0
0 288 403.0
0 289 2446.5550116173235
0 290 1220.472982810108
0 291 372.0
0 292 361.0
0 293 2124.0
0 294 710.0
0 295 797.0
0 296 181.0
0 297 334.0
0 298 107.0
0 299 324.0
0 300 417.0
0 301 845.0
0 302 381.0
0 303 351.0
0 304 356.0
0 305 487.0
0 306 291.0
0 307 365.0
0 308 262.3099824243923
0 309 312.0
0 310 567.0
0 311 328.0
0 312 335.0
0 313 689.0
0 314 367.0
0 315 1197.0
0 316 348.0
0 317 670.0
0 318 335.0
0 319 270.0
0 320 89.0
0 321 335.0
0 322 524.0
0 323 704.0
0 324 335.0
0 325 335.0
0 326 374.0
0 327 620.0
0 328 475.0
0 329 2053.0
0 330 416.0
0 331 466.0
0 332 338.0
0 333 342.0
0 334 335.0
0 335 849.0
0 336 560.0
0 337 1861.0
0 338 392.0
0 339 340.0
0 340 345.0
0 341 2039.0
0 342 329.0
0 343 673.0
0 344 523.0
0 345 290.0
0 346 331.0
0 347 60.0
0 348 737.0
0 349 339.0
0 350 3711.597094873464
0 351 487.0
0 352 395.0
0 353 312.0
0 354 339.0
0 355 482.0
0 356 468.0
0 357 707.0
0 358 613.0
0 359 339.0
0 360 339.0
0 361 484.293318011728
0 362 413.0
0 363 138.0
0 364 339.0
0 365 157.0
0 366 461.0
0 367 791.0
0 368 362.0
0 369 342.0
0 370 300.0
0 371 108.0
0 372 342.0
0 373 540.0
0 374 342.0
0 375 327.0
0 376 434.0
0 377 367.0
0 378 77.0
0 379 484.83991508964203
0 380 343.0
0 381 347.0
0 382 383.0
0 383 691.0
0 384 554.0
0 385 342.0
0 386 251.0
0 387 347.0
0 388 342.0
0 389 335.0
0 390 785.0
0 391 1198.0
0 392 756.0
0 393 101.19737509173504
0 394 718.0
0 395 345.0
0 396 345.0
0 397 510.0
0 398 345.0
0 399 335.0
0 400 630.0
0 401 239.0
0 402 2072.0
0 403 335.0
0 404 297.0
0 405 392.00000000002336
0 406 328.0
0 407 345.0
0 408 330.0
0 409 345.0
0 410 458.0
0 411 405.0
0 412 470.0
0 413 464.0
0 414 670.0
0 415 317.0
0 416 477.0
0 417 345.0
0 418 377.5939292504053
0 419 426.0
0 420 464.0
0 421 395.0
0 422 345.0
0 423 1453.0
0 424 487.0
0 425 611.0
0 426 718.0
0 427 366.0
0 428 407.0
0 429 253.0
0 430 110.0
0 431 61.0
0 432 335.0
0 433 749.0
0 434 316.0
0 435 432.0
0 436 283.0
0 437 680.0
0 438 543.0
0 439 825.0
0 440 263.0
0 441 160.95506259168002
0 442 310.0
0 443 539.0
0 444 1265.0
0 445 350.0
0 446 96.0
0 447 1026.0
0 448 350.0
0 449 350.0
0 450 350.0
0 451 438.0
0 452 350.0
0 453 350.0
0 454 350.0
0 455 350.0
0 456 479.0
0 457 352.0
0 458 724.0
0 459 2043.803340513036
0 460 337.0
0 461 810.0
0 462 495.0
0 463 1009.0
0 464 351.0
0 465 343.0
0 466 123.0
0 467 326.0
0 468 351.0
0 469 601.0
0 470 348.0
0 471 625.0
0 472 644.0
0 473 204.0
0 474 438.0
0 475 111.0
0 476 705.0
0 477 1106.0
0 478 182.0
0 479 355.0
0 480 294.0
0 481 91.0
0 482 273.0
0 483 349.0
0 484 475.0
0 485 577.0
0 486 364.0
0 487 1175.0
0 488 407.0
0 489 574.0
0 490 658.0
0 491 546.0
0 492 261.0
0 493 406.0
0 494 1057.0
0 495 1203.0
0 496 1468.2383424691873
0 497 344.9487912796453
0 498 3244.806120476531
