6 8 321.5
5 8 114
9 5 12
6 9 10
9 8 10
5 6 18
1356 820 17
1356 5 609
103 104 54
7923 5 5
7922 1871 1
514 820 65.3
7921 1871 1
7921 3396 350
607 51 200
7922 3396 370
7924 7925 230
7832 4037 1220
7712 1698 4856
6 514 23.3
7430 6671 20
820 821 0.5
7724 1698 2570
3226 3604 1330
486 1356 5
7926 7932 400
7940 3381 50
7943 3381 40
7949 7869 600
7952 6994 4
7950 6994 2
7953 6994 605
7948 6994 34
2127 499 250
6798 7961 500
7962 6994 2
7964 6994 252
7963 6994 108
6798 7956 200
7489 7956 2947
7961 7956 7270
7491 7956 5111
7968 6994 2
7969 6994 2
7351 7956 200
7970 6994 202
6217 7956 1716
7511 7956 12603
7971 6679 400
7972 6994 2
7974 6994 152
7973 6994 102
7975 6994 119
7979 6994 2
7966 4027 650
6 7980 890
6 1918 723
7981 6994 156
7984 1862 5
7983 6994 2
7988 4027 400
7985 6994 2
7789 4037 210
6522 1933 100
7991 4027 170
5692 7015 100
3572 4036 480
7934 7936 5
7992 1844 5
7995 3687 2
7996 2254 5
7993 6994 250
3790 4361 2355
8001 1851 5
8002 1871 1
7998 6994 2
8003 7995 2
8004 1871 1
4372 3790 100
8007 1871 1
3324 5492 300
8008 1871 1
8006 1925 5
7999 7015 400
8011 1871 572
7987 5529 550
4027 8013 10695
8016 1897 5
8015 1871 1
8014 7015 400
7943 3448 360
7015 4034 14170
7940 3448 350
8017 1935 5
8012 3687 400
8019 1871 1
7925 5529 2010
4652 4642 240
8021 1851 5
8022 1871 1
7172 7679 54
8024 1871 385
8010 6994 230
8028 3687 400
8023 6994 82
8027 1871 1
8026 4929 5
8033 3687 400
8032 1871 1
8036 2329 5
8037 1871 81
8040 6994 312
8039 1863 1
8044 3687 400
8046 1871 1
8048 1871 1
8049 1871 1
1933 3603 1410
8051 1871 151
7992 3603 640
8050 8025 400
7947 8025 150
7996 3603 645
8054 1871 1
7984 3603 395
8053 1863 1
8031 8025 400
8034 8025 175
4562 4036 120
8001 3603 640
8045 8025 100
2328 3603 22165
8041 8025 350
8042 1871 1
8056 1871 1
7935 1871 1
8060 7863 50
7800 7863 50
8055 7863 50
8061 1871 1
8062 1871 1
7932 4038 560
4027 8047 2
7962 8025 250
8057 5004 400
7975 8025 90
3783 3603 11651
8064 1871 1
7963 7947 80
7979 7947 100
6585 6698 100
8066 1871 1
7983 7982 200
7968 8025 398
6772 7674 10029
6419 1913 400
7948 7863 150
8067 3687 5
6 4756 370
7969 7863 300
8068 1871 1
4756 7674 28250
7955 4034 400
7952 7863 300
3533 3604 300
8022 1889 863
6994 5740 12385
2328 3783 95
7858 1711 842
6901 1889 399
3682 3604 300
8038 5740 200
1888 6467 200
7862 5740 100
7859 7916 150
4627 4648 240
7882 7916 100
7856 7916 50
853 661 360
7849 8070 148
2509 7479 73
7840 8071 148
7849 6424 150
7840 8072 150
7910 7898 450
2509 7864 510
7814 6505 200
7879 7916 50
7803 5740 99
7814 8072 98
7848 6505 299
7808 8071 150
7819 8070 198
7815 6424 5913
8039 3193 293
7820 8073 100
7764 1821 459
5090 3035 1000
7822 5740 140
7820 6505 4548
8053 3193 399
7767 1821 449
7990 7674 200
7837 6994 342
7836 8070 150
7587 1821 140
6445 3604 300
7817 6994 150
7817 6505 148
8051 1821 649
7838 8073 3342
7794 8071 150
7839 6994 250
7826 8070 150
7825 6424 150
7801 6505 150
7801 8070 148
4289 4037 315
7798 6994 300
7843 6505 150
7843 8073 150
7950 8072 150
7950 8070 148
7974 5740 148
7970 6505 298
7981 8072 298
3869 2101 1100
7407 2328 548
7935 3396 616
3193 4035 1460.12
8054 3396 399
8049 3396 399
8056 3396 683.43
3452 3371 100
1790 4035 15581.9
1621 5529 1390
4051 1528 380
6167 3371 450
7240 1881 4868
6124 1881 617
7176 1881 649
7543 4027 580
3969 4027 520
4633 4642 80
3971 4027 520
8042 4334 729
7863 7916 600
4806 4648 80
7744 6651 749
7782 6651 749
6403 4027 728
8075 7916 80
3981 4027 390
8077 7976 300
7795 4027 450
8079 8025 400
8081 1871 1
8080 6994 3
8082 1871 1
8083 1871 1
8084 1871 81
8006 3603 390
8026 3603 390
8036 3603 390
8017 3603 390
8085 1871 1
8016 3603 390
8021 3603 390
8089 1863 1
8088 1871 1
8092 1871 1
8093 1871 1
7512 7521 110
8096 3726 5
8095 821 1
8097 1871 1
8099 3894 5
8102 1871 1
8105 3720 5
8104 1871 1
8108 1844 717.42
8106 1871 41
8110 3865 5
8111 1871 312
8113 1871 1
8112 7857 1
8115 3888 5
8114 1871 1
8116 1871 482
8117 1871 472
8118 1871 1
8120 3862 5
8121 3941 5
8122 1871 381
8123 1871 166
6233 784 70
8128 4100 5
8129 1871 1
37 7586 210
8130 7586 200
8131 1871 1
8135 1871 1
8138 1871 1
7542 2343 50
8140 1871 1
2020 5036 220
8063 1871 1
8153 5404 50
2264 8153 50
8156 663 650
7713 7674 750
8162 5850 400
4594 5036 2550
664 661 240
7969 7916 98
8161 6994 1
7963 7863 318
8158 5850 400
7979 7898 298
7975 7976 308
1888 1821 1570
7144 1742 50
1888 8123 375
7983 8025 198
8165 5850 650
7962 7916 148
7982 7898 598
8169 5850 400
7948 7976 248
8055 7916 350
7800 7916 350
4604 5036 8207
8041 7863 50
8164 3941 400
8174 663 315
8060 8025 350
8179 5850 400
3941 7860 400
7947 7976 430
8182 5850 400
8034 7863 225
8177 5850 400
8045 7976 300
1191 663 3020
2426 2421 2323
8024 3396 390
8011 3396 390
7558 6297 5
7558 1805 5
7568 2421 300
8190 2916 1
2442 3707 877
659 4588 225
2483 3707 1840
5150 5036 4102
8184 2916 1
2436 3707 120
8191 8025 150
4197 2421 370
661 4604 90
1352 5205 2590
4586 5036 4140
8188 663 400
8195 2916 1
4610 5036 50
8196 8025 380
8197 1805 5
8197 6297 5
8199 2916 1
7834 7916 100
7834 8025 50
1593 664 1100
8134 8025 500
8186 4921 400
8207 7457 650
8201 6668 375
8203 8202 50
8058 644 350
8197 1804 390
8059 644 350
8065 644 350
6668 8206 5
1804 3723 330
7665 3723 600
3035 3723 15881
4542 2916 1501
1593 7810 280
1593 1191 410
7964 8070 148
1593 779 100
7964 8073 150
7953 8072 518
7973 6424 207
8064 2329 150
7985 5740 298
8153 3723 360
7972 8071 298
7865 6505 48
7998 6505 298
8010 8070 150
8038 8073 148
8023 8072 148
8023 6424 150
